"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","test_name","sprint-1.Automata_tesztek","Tue Oct 21 23:38:49 UTC 2025","broken","Tue Oct 21 23:38:49 UTC 2025","TestWebShop","test_pricecheck","",""
"","0","test_pricecheck","sprint-1.Automata_tesztek","Tue Oct 21 23:38:35 UTC 2025","broken","Tue Oct 21 23:38:35 UTC 2025","TestWebShop","test_pricecheck","",""
"","0","test_number_available_instruments","sprint-1.Automata_tesztek","Tue Oct 21 23:38:51 UTC 2025","broken","Tue Oct 21 23:38:51 UTC 2025","TestWebShop","test_pricecheck","",""
"","0","test_login","sprint-1.Automata_tesztek","Tue Oct 21 23:38:53 UTC 2025","broken","Tue Oct 21 23:38:53 UTC 2025","TestWebShop","test_pricecheck","",""
